ticketId,category,creationDate,device,issueType,priority,severity,status,resolutionDate,customer,resolution_time,creation_day_of_week,creation_month,is_weekend
T4392417,6,2025-03-14 22:54:05,Node-DFW-P7000-TU612,94,3,2,Closed,2025-03-16 09:00:00,9902641727,34.09861111111111,4,3,0
T4392429,6,2025-03-14 22:59:44,Router-NYC-X1000-IT399,94,3,2,Closed,2025-03-16 09:00:00,9902641727,34.004444444444445,4,3,0
T4392436,6,2025-03-14 23:01:35,Modem-MIA-P7000-CD190,94,3,2,Closed,2025-03-16 10:30:07,9902641727,35.47555555555556,4,3,0
T4392504,9,2025-03-15 03:55:00,Modem-NYC-R9000-CQ237,59,3,2,Closed,2025-03-16 14:00:00,9911286299,34.083333333333336,5,3,1
T4392511,9,2025-03-15 04:20:00,AccessPoint-LAX-X1000-OQ765,82,3,2,Closed,2025-03-16 09:00:00,9902641727,28.666666666666668,5,3,1
T4392514,6,2025-03-15 04:19:41,Server-ATL-C5000-XG189,59,3,2,Closed,2025-03-16 09:00:00,9902641727,28.671944444444446,5,3,1
T4392515,6,2025-03-15 04:19:41,Controller-ATL-T4500-TB471,59,3,2,Closed,2025-03-17 09:00:00,9902641727,52.67194444444444,5,3,1
T4392571,9,2025-03-15 08:04:53,Node-CHI-C5000-GP988,179,1,2,Closed,2025-03-16 09:00:00,9902641725,24.91861111111111,5,3,1
T4392580,3,2025-03-15 08:30:00,Controller-ATL-T4500-KF856,352,3,2,Closed,2025-03-16 10:00:00,9905233491,25.5,5,3,1
T4392586,3,2025-03-15 08:40:00,Switch-CHI-T4500-DV397,340,3,2,Closed,2025-03-16 07:25:40,9905087592,22.761111111111113,5,3,1
T4392599,0,2025-03-15 09:00:00,AccessPoint-ATL-C5000-CR126,235,3,2,Closed,2025-03-17 09:00:00,9907437969,48.0,5,3,1
T4392621,6,2025-03-15 09:59:46,Modem-LAX-X1000-UD382,33,3,2,Closed,2025-03-16 15:00:00,9902394665,29.003888888888888,5,3,1
T4392623,6,2025-03-15 09:59:49,Server-NYC-X1000-GG115,13,3,2,Closed,2025-03-16 10:00:00,9902394665,24.003055555555555,5,3,1
T4392622,6,2025-03-15 09:59:52,Router-NYC-Z2500-GT737,59,3,2,Closed,2025-03-17 09:00:00,9902394665,47.00222222222222,5,3,1
T4392624,6,2025-03-15 09:59:55,Gateway-NYC-M3000-CQ569,59,3,2,Closed,2025-03-17 09:00:00,9902394665,47.00138888888889,5,3,1
T4392625,6,2025-03-15 09:59:58,Gateway-ATL-Z2500-NB417,13,3,2,Closed,2025-03-16 09:00:00,9902394665,23.000555555555554,5,3,1
T4392628,0,2025-03-15 10:00:00,Router-MIA-M3000-MN293,31,3,2,Closed,2025-03-17 09:00:00,9907437969,47.0,5,3,1
T4392627,0,2025-03-15 10:00:00,Gateway-BOS-V6500-CG483,4,3,2,Closed,2025-03-17 09:00:00,9907437969,47.0,5,3,1
T4392630,0,2025-03-15 10:00:00,Server-ATL-C5000-GS438,364,3,2,Closed,2025-03-16 13:36:38,9907437969,27.610555555555557,5,3,1
T4392634,9,2025-03-15 10:15:00,AccessPoint-CHI-C5000-UH177,79,3,2,Closed,2025-03-16 09:00:00,9905221161,22.75,5,3,1
T4392645,9,2025-03-15 10:25:00,Controller-NYC-C5000-OW709,183,3,2,Closed,2025-03-16 11:00:00,9911286299,24.583333333333332,5,3,1
T4392658,0,2025-03-15 10:45:00,Node-SEA-C5000-CB248,16,3,2,Closed,2025-03-17 09:00:00,9907437969,46.25,5,3,1
T4392657,0,2025-03-15 10:45:00,Gateway-NYC-Z2500-MO198,78,3,2,Closed,2025-03-17 09:00:00,9907437969,46.25,5,3,1
T4392691,0,2025-03-15 11:55:00,Modem-DEN-R9000-YW112,184,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392687,0,2025-03-15 11:50:00,Router-SEA-C5000-IL444,277,3,2,Closed,2025-03-17 15:58:26,9907437969,52.14055555555556,5,3,1
T4392701,2,2025-03-15 11:55:00,Server-ATL-M3000-LT356,16,3,2,Closed,2025-03-16 11:00:00,9907437969,23.083333333333332,5,3,1
T4392698,0,2025-03-15 11:50:00,AccessPoint-NYC-P7000-FN571,44,3,2,Closed,2025-03-17 11:00:00,9907437969,47.166666666666664,5,3,1
T4392695,0,2025-03-15 11:55:00,Hub-SEA-C5000-OH769,208,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392699,2,2025-03-15 11:55:00,Modem-BOS-S8500-EY835,25,3,2,Closed,2025-03-16 09:00:00,9907437969,21.083333333333332,5,3,1
T4392702,0,2025-03-15 11:55:00,Hub-SEA-C5000-SP627,39,3,2,Closed,2025-03-17 10:44:28,9907437969,46.824444444444445,5,3,1
T4392700,0,2025-03-15 11:55:00,Hub-LAX-C5000-PJ390,366,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392703,0,2025-03-15 11:55:00,Controller-DFW-M3000-FH334,61,3,2,Closed,2025-03-16 20:42:51,9907437969,32.7975,5,3,1
T4392696,0,2025-03-15 11:55:00,Firewall-DFW-P7000-GM393,92,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392692,0,2025-03-15 11:50:00,Switch-MIA-R9000-YZ459,84,3,2,Closed,2025-03-17 09:00:00,9907437969,45.166666666666664,5,3,1
T4392706,0,2025-03-15 11:55:00,Hub-ATL-X1000-KD327,83,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392705,0,2025-03-15 11:55:00,Hub-DEN-M3000-JT764,61,3,2,Closed,2025-03-17 04:35:12,9907437969,40.67,5,3,1
T4392710,0,2025-03-15 11:55:00,Firewall-ATL-M3000-OX167,26,3,2,Closed,2025-03-16 10:00:00,9907437969,22.083333333333332,5,3,1
T4392709,0,2025-03-15 11:55:00,Hub-SEA-R9000-JV231,77,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392715,0,2025-03-15 11:55:00,Modem-LAX-R9000-YX514,154,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392711,0,2025-03-15 11:50:00,Hub-MIA-C5000-FW519,162,3,2,Closed,2025-03-18 10:00:00,9907437969,31.083333333333332,5,3,1
T4392714,0,2025-03-15 11:55:00,Firewall-LAX-M3000-FT692,11,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392719,0,2025-03-15 11:55:00,Node-BOS-T4500-JL781,10,3,2,Closed,2025-03-16 15:00:00,9907437969,27.083333333333332,5,3,1
T4392713,0,2025-03-15 11:55:00,Node-DFW-V6500-MK147,309,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392712,0,2025-03-15 11:55:00,Switch-PHX-S8500-HG999,25,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392721,0,2025-03-15 11:55:00,Server-NYC-T4500-AM411,13,3,2,Closed,2025-03-16 19:45:54,9907437969,31.848333333333333,5,3,1
T4392720,0,2025-03-15 11:50:00,Node-PHX-C5000-AI836,36,3,2,Closed,2025-03-17 01:00:58,9907437969,37.18277777777778,5,3,1
T4392722,0,2025-03-15 11:55:00,Hub-BOS-C5000-LG379,78,3,2,Closed,2025-03-16 17:00:00,9907437969,29.083333333333332,5,3,1
T4392716,0,2025-03-15 11:55:00,Switch-SEA-P7000-PZ399,63,3,2,Closed,2025-03-17 04:46:57,9907437969,40.865833333333335,5,3,1
T4392724,0,2025-03-15 11:55:00,Firewall-DFW-P7000-SP958,77,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392718,2,2025-03-15 11:55:00,Firewall-NYC-M3000-TG419,307,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392731,0,2025-03-15 11:55:00,Firewall-NYC-V6500-SE358,12,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392733,0,2025-03-15 11:55:00,Node-DFW-V6500-NJ196,31,3,2,Closed,2025-03-17 08:26:22,9907437969,44.522777777777776,5,3,1
T4392729,0,2025-03-15 11:50:00,Firewall-SEA-P7000-SF409,65,3,2,Closed,2025-03-17 09:00:00,9907437969,45.166666666666664,5,3,1
T4392734,0,2025-03-15 11:55:00,Server-NYC-M3000-RH571,164,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392739,0,2025-03-15 11:55:00,Controller-LAX-C5000-YK349,96,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392741,2,2025-03-15 11:55:00,Node-MIA-M3000-KE512,85,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392738,0,2025-03-15 11:55:00,Switch-PHX-M3000-FG412,386,3,2,Closed,2025-03-16 17:16:36,9907437969,29.36,5,3,1
T4392742,0,2025-03-15 11:55:00,Router-LAX-M3000-ZF860,88,3,2,Closed,2025-03-16 16:00:00,9907437969,28.083333333333332,5,3,1
T4392749,0,2025-03-15 11:55:00,Hub-NYC-X1000-ZQ631,149,3,2,Closed,2025-03-18 15:00:00,9907437969,31.083333333333332,5,3,1
T4392752,0,2025-03-15 11:55:00,Router-CHI-M3000-NL475,219,3,2,Closed,2025-03-17 10:00:00,9907437969,46.083333333333336,5,3,1
T4392747,0,2025-03-15 11:55:00,AccessPoint-CHI-M3000-SP419,68,3,2,Closed,2025-03-17 01:34:42,9907437969,37.66166666666667,5,3,1
T4392748,2,2025-03-15 11:55:00,Controller-NYC-V6500-UE433,30,3,2,Closed,2025-03-16 17:00:00,9907437969,29.083333333333332,5,3,1
T4392751,0,2025-03-15 11:55:00,Firewall-CHI-R9000-CP173,139,3,2,Closed,2025-03-19 10:00:00,9907437969,31.083333333333332,5,3,1
T4392761,2,2025-03-15 11:55:00,Controller-DEN-S8500-RC726,273,3,2,Closed,2025-03-17 03:05:37,9907437969,39.176944444444445,5,3,1
T4392756,0,2025-03-15 11:50:00,Router-SEA-R9000-XY269,369,3,2,Closed,2025-03-17 09:00:00,9907437969,45.166666666666664,5,3,1
T4392759,0,2025-03-15 11:55:00,Router-DEN-Z2500-MV564,123,3,2,Closed,2025-03-17 17:20:36,9907437969,53.42666666666667,5,3,1
T4392755,0,2025-03-15 11:55:00,Controller-LAX-V6500-XC390,75,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392768,0,2025-03-15 11:55:00,Modem-NYC-C5000-OV787,11,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392757,0,2025-03-15 11:50:00,Hub-NYC-P7000-CV503,9,3,2,Closed,2025-03-17 09:00:00,9907437969,45.166666666666664,5,3,1
T4392771,0,2025-03-15 11:55:00,Server-MIA-C5000-RS196,91,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392764,0,2025-03-15 11:55:00,Server-SEA-Z2500-AS852,65,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392760,0,2025-03-15 11:55:00,Gateway-SEA-C5000-ZU886,40,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392772,0,2025-03-15 11:55:00,Controller-CHI-S8500-XJ701,388,3,2,Closed,2025-03-16 09:00:00,9907437969,21.083333333333332,5,3,1
T4392763,0,2025-03-15 11:55:00,Router-DEN-T4500-VK782,369,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392765,0,2025-03-15 11:55:00,Server-ATL-S8500-WG322,59,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392769,0,2025-03-15 11:50:00,Gateway-DFW-C5000-PI725,51,3,2,Closed,2025-03-17 02:54:24,9907437969,39.07333333333333,5,3,1
T4392785,0,2025-03-15 11:55:00,Server-NYC-T4500-VI107,65,3,2,Closed,2025-03-17 02:30:45,9907437969,38.59583333333333,5,3,1
T4392773,0,2025-03-15 11:55:00,Router-DEN-C5000-QE212,98,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392779,0,2025-03-15 11:55:00,Hub-CHI-Z2500-XF189,88,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392778,0,2025-03-15 11:50:00,Router-DFW-R9000-SA741,50,3,2,Closed,2025-03-17 06:45:08,9907437969,42.91888888888889,5,3,1
T4392780,2,2025-03-15 11:55:00,Router-SEA-X1000-TV142,15,3,2,Closed,2025-03-16 12:00:00,9907437969,24.083333333333332,5,3,1
T4392786,2,2025-03-15 11:55:00,Gateway-DEN-X1000-IX805,140,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392787,2,2025-03-15 11:55:00,AccessPoint-DEN-R9000-NU245,6,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392790,2,2025-03-15 11:55:00,Firewall-NYC-X1000-HZ243,7,3,2,Closed,2025-03-16 14:00:00,9907437969,26.083333333333332,5,3,1
T4392784,0,2025-03-15 11:50:00,Modem-MIA-T4500-MG504,5,3,2,Closed,2025-03-17 09:00:00,9907437969,45.166666666666664,5,3,1
T4392788,0,2025-03-15 11:55:00,Node-ATL-P7000-DO103,89,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392800,0,2025-03-15 11:55:00,Modem-DFW-S8500-EE701,0,3,2,Closed,2025-03-17 10:00:00,9907437969,46.083333333333336,5,3,1
T4392797,0,2025-03-15 11:55:00,Switch-PHX-R9000-FE290,73,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392796,0,2025-03-15 11:55:00,Router-CHI-M3000-UH592,37,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392805,0,2025-03-15 11:55:00,Hub-CHI-X1000-MA130,19,3,2,Closed,2025-03-16 15:00:00,9907437969,27.083333333333332,5,3,1
T4392803,0,2025-03-15 11:55:00,Node-CHI-V6500-YH385,172,3,2,Closed,2025-03-17 17:00:00,9907437969,53.083333333333336,5,3,1
T4392807,0,2025-03-15 11:55:00,Gateway-LAX-R9000-HE750,58,3,2,Closed,2025-03-17 07:17:00,9907437969,43.36666666666667,5,3,1
T4392802,0,2025-03-15 11:55:00,Controller-CHI-S8500-DH142,290,3,2,Closed,2025-03-17 20:03:37,9907437969,56.14361111111111,5,3,1
T4392809,0,2025-03-15 11:55:00,Hub-SEA-C5000-SY283,160,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392804,2,2025-03-15 11:55:00,Modem-SEA-P7000-QU621,70,3,2,Closed,2025-03-16 10:00:00,9907437969,22.083333333333332,5,3,1
T4392806,2,2025-03-15 11:55:00,Router-BOS-C5000-KH591,57,3,2,Closed,2025-03-16 17:50:32,9907437969,29.925555555555555,5,3,1
T4392813,0,2025-03-15 11:55:00,Hub-PHX-S8500-QH702,380,3,2,Closed,2025-03-16 09:00:00,9907437969,21.083333333333332,5,3,1
T4392814,0,2025-03-15 11:55:00,Controller-SEA-X1000-QL300,26,3,2,Closed,2025-03-16 16:00:00,9907437969,28.083333333333332,5,3,1
T4392817,0,2025-03-15 11:55:00,Controller-PHX-Z2500-VE602,3,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392823,0,2025-03-15 11:55:00,AccessPoint-ATL-Z2500-ZV434,19,3,2,Closed,2025-03-16 14:00:00,9907437969,26.083333333333332,5,3,1
T4392815,2,2025-03-15 11:55:00,Switch-DFW-M3000-SE161,28,3,2,Closed,2025-03-16 11:00:00,9907437969,23.083333333333332,5,3,1
T4392821,0,2025-03-15 11:55:00,Router-SEA-R9000-SS839,0,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392828,0,2025-03-15 11:55:00,Gateway-SEA-P7000-EW580,174,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392829,2,2025-03-15 11:55:00,Controller-NYC-R9000-NK678,227,3,2,Closed,2025-03-17 04:51:34,9907437969,40.94277777777778,5,3,1
T4392835,0,2025-03-15 11:55:00,AccessPoint-PHX-T4500-AD888,6,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392827,0,2025-03-15 11:55:00,AccessPoint-NYC-C5000-DX672,45,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392833,0,2025-03-15 11:55:00,Gateway-LAX-M3000-PE238,15,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392834,2,2025-03-15 11:55:00,Controller-NYC-T4500-FB432,236,3,2,Closed,2025-03-16 17:08:22,9907437969,29.22277777777778,5,3,1
T4392841,0,2025-03-15 11:55:00,Controller-DFW-S8500-QY174,30,3,2,Closed,2025-03-17 11:00:00,9907437969,47.083333333333336,5,3,1
T4392838,0,2025-03-15 11:55:00,Modem-BOS-S8500-JJ848,10,3,2,Closed,2025-03-16 17:00:00,9907437969,29.083333333333332,5,3,1
T4392842,0,2025-03-15 11:55:00,Switch-CHI-M3000-TW258,339,3,2,Closed,2025-03-16 17:22:07,9907437969,29.451944444444443,5,3,1
T4392840,0,2025-03-15 11:55:00,Modem-DFW-Z2500-AA447,77,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392849,0,2025-03-15 11:55:00,AccessPoint-CHI-R9000-IM891,218,3,2,Closed,2025-03-17 13:00:00,9907437969,49.083333333333336,5,3,1
T4392844,0,2025-03-15 11:50:00,Gateway-DEN-T4500-PF918,124,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392848,0,2025-03-15 11:55:00,Hub-BOS-P7000-XY824,56,3,2,Closed,2025-03-16 23:57:00,9907437969,36.03333333333333,5,3,1
T4392839,0,2025-03-15 11:55:00,Controller-MIA-V6500-VG746,53,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392850,0,2025-03-15 11:55:00,Switch-NYC-R9000-AN498,85,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392860,0,2025-03-15 11:55:00,Hub-BOS-X1000-HH120,126,3,2,Closed,2025-03-18 11:00:00,9907437969,31.083333333333332,5,3,1
T4392843,0,2025-03-15 11:55:00,Firewall-SEA-S8500-YZ237,42,3,2,Closed,2025-03-17 12:00:00,9907437969,48.083333333333336,5,3,1
T4392858,0,2025-03-15 11:55:00,Modem-CHI-S8500-LT300,54,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392854,2,2025-03-15 11:55:00,Server-DEN-S8500-UA151,25,3,2,Closed,2025-03-16 11:00:00,9907437969,23.083333333333332,5,3,1
T4392859,0,2025-03-15 11:55:00,AccessPoint-MIA-C5000-IX839,326,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392866,0,2025-03-15 11:55:00,Server-ATL-T4500-WT168,21,3,2,Closed,2025-03-16 12:00:00,9907437969,24.083333333333332,5,3,1
T4392865,2,2025-03-15 11:55:00,Gateway-PHX-T4500-SV979,110,3,2,Closed,2025-03-17 16:00:00,9907437969,52.083333333333336,5,3,1
T4392870,0,2025-03-15 11:55:00,Switch-BOS-R9000-OT825,97,3,2,Closed,2025-03-16 20:35:16,9907437969,32.67111111111111,5,3,1
T4392864,0,2025-03-15 11:55:00,Gateway-CHI-P7000-NL566,9,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392868,0,2025-03-15 11:55:00,Gateway-BOS-V6500-LA102,80,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392881,0,2025-03-15 11:55:00,Switch-CHI-T4500-TU110,23,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392871,0,2025-03-15 11:55:00,Firewall-PHX-T4500-AM789,6,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392873,0,2025-03-15 11:55:00,Router-LAX-C5000-PG683,31,3,2,Closed,2025-03-17 12:00:00,9907437969,48.083333333333336,5,3,1
T4392884,0,2025-03-15 11:55:00,Hub-LAX-P7000-EE901,314,3,2,Closed,2025-03-17 04:04:06,9907437969,40.151666666666664,5,3,1
T4392876,0,2025-03-15 11:55:00,Hub-DEN-T4500-DP337,190,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392883,0,2025-03-15 11:55:00,Firewall-PHX-M3000-MF682,163,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392887,0,2025-03-15 11:55:00,Server-SEA-T4500-HG611,6,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392875,0,2025-03-15 11:55:00,Switch-PHX-R9000-QN784,54,3,2,Closed,2025-03-17 00:27:22,9907437969,36.53944444444444,5,3,1
T4392886,0,2025-03-15 11:55:00,Firewall-DFW-T4500-GQ348,65,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392890,0,2025-03-15 11:55:00,Modem-CHI-P7000-OJ905,15,3,2,Closed,2025-03-16 18:26:35,9907437969,30.52638888888889,5,3,1
T4392880,0,2025-03-15 11:55:00,Server-SEA-S8500-SD468,84,3,2,Closed,2025-03-16 23:07:21,9907437969,35.20583333333333,5,3,1
T4392877,0,2025-03-15 11:55:00,Hub-PHX-M3000-YP579,40,3,2,Closed,2025-03-17 01:51:44,9907437969,37.94555555555556,5,3,1
T4392895,0,2025-03-15 11:55:00,Switch-MIA-Z2500-NB426,306,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392888,0,2025-03-15 11:55:00,Gateway-CHI-X1000-QV904,17,3,2,Closed,2025-03-16 16:00:00,9907437969,28.083333333333332,5,3,1
T4392903,0,2025-03-15 11:55:00,Server-PHX-T4500-MB156,74,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392882,0,2025-03-15 11:55:00,Hub-DEN-S8500-RC267,74,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392896,0,2025-03-15 11:55:00,Firewall-LAX-V6500-ED976,73,3,2,Closed,2025-03-16 19:08:47,9907437969,31.22972222222222,5,3,1
T4392901,0,2025-03-15 11:55:00,Controller-DFW-V6500-TK945,32,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392907,0,2025-03-15 11:55:00,Firewall-LAX-P7000-BI667,34,3,2,Closed,2025-03-16 21:30:28,9907437969,33.59111111111111,5,3,1
T4392905,0,2025-03-15 11:55:00,Firewall-DEN-M3000-TH460,13,3,2,Closed,2025-03-16 13:03:10,9907437969,25.136111111111113,5,3,1
T4392897,0,2025-03-15 11:55:00,Gateway-PHX-X1000-LT945,90,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392913,0,2025-03-15 11:55:00,Firewall-PHX-M3000-RV703,0,3,2,Closed,2025-03-17 12:00:00,9907437969,48.083333333333336,5,3,1
T4392910,0,2025-03-15 11:55:00,Controller-BOS-R9000-MK318,12,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392904,0,2025-03-15 11:55:00,Controller-BOS-V6500-WQ193,57,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392917,0,2025-03-15 11:55:00,Gateway-DFW-P7000-MB732,299,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392908,0,2025-03-15 11:55:00,Controller-MIA-T4500-HL136,73,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392909,0,2025-03-15 11:55:00,Node-CHI-R9000-ME461,279,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392911,0,2025-03-15 11:55:00,AccessPoint-MIA-X1000-JB287,358,3,2,Closed,2025-03-16 20:52:15,9907437969,32.954166666666666,5,3,1
T4392919,0,2025-03-15 11:55:00,Firewall-SEA-Z2500-YO748,72,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392918,0,2025-03-15 11:55:00,Gateway-DEN-X1000-IY185,84,3,2,Closed,2025-03-16 16:00:00,9907437969,28.083333333333332,5,3,1
T4392921,0,2025-03-15 11:55:00,Gateway-PHX-C5000-PV195,82,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392916,0,2025-03-15 11:55:00,Router-LAX-P7000-FR369,89,3,2,Closed,2025-03-16 18:58:25,9907437969,31.056944444444444,5,3,1
T4392920,0,2025-03-15 11:55:00,Gateway-DEN-M3000-TG351,88,3,2,Closed,2025-03-16 23:49:03,9907437969,35.90083333333333,5,3,1
T4392922,0,2025-03-15 11:55:00,Node-NYC-M3000-IW998,347,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392927,0,2025-03-15 11:55:00,Gateway-CHI-M3000-TS323,82,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392926,0,2025-03-15 11:55:00,Controller-PHX-C5000-EK499,53,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392936,0,2025-03-15 11:55:00,AccessPoint-NYC-S8500-ED775,127,3,2,Closed,2025-03-19 09:00:00,9907437969,31.083333333333332,5,3,1
T4392923,0,2025-03-15 11:55:00,Node-NYC-M3000-EQ113,369,3,2,Closed,2025-03-16 13:00:00,9907437969,25.083333333333332,5,3,1
T4392928,0,2025-03-15 11:55:00,Gateway-NYC-M3000-MT581,330,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392933,0,2025-03-15 11:55:00,Router-CHI-C5000-EK595,33,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392929,0,2025-03-15 11:55:00,Gateway-LAX-C5000-YB622,68,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392935,0,2025-03-15 11:55:00,Switch-ATL-S8500-MT599,71,3,2,Closed,2025-03-16 16:00:00,9907437969,28.083333333333332,5,3,1
T4392934,0,2025-03-15 11:55:00,Server-SEA-R9000-ZT890,320,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392939,0,2025-03-15 11:55:00,Gateway-ATL-S8500-MK921,80,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392947,0,2025-03-15 11:55:00,Gateway-SEA-S8500-KI129,21,3,2,Closed,2025-03-16 12:37:42,9907437969,24.711666666666666,5,3,1
T4392951,0,2025-03-15 11:55:00,AccessPoint-LAX-P7000-OK871,99,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392943,0,2025-03-15 11:55:00,Firewall-CHI-S8500-VH559,208,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
T4392938,0,2025-03-15 11:55:00,Controller-MIA-X1000-NE104,2,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392946,0,2025-03-15 11:55:00,Modem-SEA-X1000-SV407,48,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392949,2,2025-03-15 11:55:00,AccessPoint-PHX-M3000-LZ233,33,3,2,Closed,2025-03-17 09:00:00,9907437969,45.083333333333336,5,3,1
T4392950,0,2025-03-15 11:50:00,Controller-PHX-M3000-YP498,249,3,2,Closed,2025-03-18 09:00:00,9907437969,31.083333333333332,5,3,1
